ID_Ruta,Nombre_Ruta,Nombre_etapa,Longitud,Descripcion,nombre_ingles,CCAA,Provincia
542,Camino Natural del Santander - Mediterráneo,Tramo Soria (Valcorba) - Ciria,"43,5357447571",,,"Aragón, Castilla y León","Soria, Zaragoza"
566,Camino Natural del Ebro,Etapa 4: Polientes - Orbaneja del Castillo,"18,1792254675",,,"Cantabria, Castilla y León","Burgos, Cantabria"
567,Camino Natural del Ebro,Etapa 3: Villanueva de la Nía - Polientes,"16,526071518",,,"Cantabria, Castilla y León","Burgos, Cantabria, Palencia"
568,Camino Natural del Ebro,Etapa 2: Montes Claros - Villanueva de la Nía,"23,9372053169",,,"Cantabria, Castilla y León","Burgos, Cantabria, Palencia"
569,Camino Natural del Ebro,Etapa 1.1: Montes Claros - Villanueva de la Nía,"1,53643182365",,,"Cantabria, Castilla y León","Burgos, Cantabria"
584,Camino Natural del Ebro,Etapa 2.1: Aldea de Ebro - San Martín de Elines,"27,2141163649",,,"Cantabria, Castilla y León","Burgos, Cantabria"
585,Camino Natural del Ebro,Etapa 5: Orbaneja del Castillo - Valdelateja - Pesquera de Ebro,"25,0239578079",,,"Cantabria, Castilla y León","Burgos, Cantabria"
588,Camino Natural del Ebro,Etapa 10.1: Barcina del Barco - San Martín de Don,"10,1359971647",,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
589,Camino Natural del Ebro,Etapa 11: Baños de Sobrón - Miranda de Ebro,"21,8744457169",,,"Castilla y León, La Rioja","Burgos, La Rioja"
590,Camino Natural del Ebro,Etapa 11.1: Puentelarrá/Larrazubi - Miranda de Ebro,"16,7041709245",,,"Castilla y León, La Rioja, País Vasco/Euskadi","Araba/Álava, Burgos, La Rioja"
591,Camino Natural del Ebro,Etapa 12: Miranda de Ebro - Haro,"20,9146162488",,,"Castilla y León, La Rioja, País Vasco/Euskadi","Araba/Álava, Burgos, La Rioja"
592,Camino Natural del Ebro,Etapa 12.1: Miranda de Ebro - Puente de Briñas,"22,3019992484",,,"Castilla y León, La Rioja, País Vasco/Euskadi","Araba/Álava, Burgos, La Rioja"
614,Camino Natural del Ebro,Etapa 2.2: Alternativa por el Monte Hijedo,"9,50513751915",,,"Cantabria, Castilla y León","Burgos, Cantabria"
988,Canal de Camburero - Principal,,,"El comienzo de esta ruta coincide con la anterior (PR-PNPE-18, Jou de los Cabrones) si se inicia en Poncebos (altitud 250 m). Se puede por tanto acceder a Bulnes, bien tomando el tren funicular en Poncebos, bien caminando a través de la canal del Texu, a través del sendero que parte del puente de la Jaya, opción esta última que es la que se propone aquí. Hasta la construcción del funicular, la peligrosa senda que sube por la canal del Texu era el único camino de acceso para llegar a Bulnes, de forma que los vecinos se veían obligados a transitar acarreando materiales a lomo de caballerías, con el consiguiente peligro de sufrir accidentes. Remontando la senda desde Poncebos (altitud 250 m), siguiendo el recorrido descrito en el PR-PNPE-18, se alcanza el puente Colines (1 hora y 15 minutos, altitud 600 m), donde en este caso, hay que dejar atrás el puente sin cruzarlo y seguir por el camino principal en dirección al barrio de Abajo de Bulnes. Tras pasar, dejando el río a nuestra derecha la estación superior del funicular, la senda se convierte en pista ancha para alcanzar finalmente el barrio de Abajo de Bulnes o La Villa (1 hora y 30 minutos, altitud 650 m). Se deja a la derecha el edificio en ruinas de La Rectoral y la pequeña iglesia, para cruzar enseguida un pequeño puente sobre el río que da acceso a la zona empedrada del pueblo. Se deben rodear las casas que están de frente hasta una diminuta plaza que habrá que cruzar hacia la izquierda, buscando la calle que sale por detrás de las casas ascendiendo hacia la parte alta del pueblo, donde arranca un sendero a la derecha. Este sendero, estrecho y escondido a veces, recorre una zona de prados de hierba alta en dirección ascendente, hasta llegar a una zona rocosa que habrá que superar, tras la que aparece la cascada Voluga Castisierra. Es necesario  alcanzar la zona alta de la cascada, para lo que hay que rodear totalmente el montículo que hay a su izquierda por un estrecho sendero protegido por un cable que va ganando altura hasta alcanzar así su parte superior. Se llega finalmente a la riega de Balcosín (2 horas, altitud 830 m), recorrida por un claro sendero que discurre por su fondo, encajonado entre paredones rocosos. El camino va ascendiendo siempre en dirección sur por el fondo del valle hasta que se encuentra con una zona en la que hay que superar de nuevo un resalte rocoso por donde baja la riega. De nuevo un cable instalado en la roca ayuda a superar este paso para llegar así al Jou Baju, donde termina la canal de Balcosín. En este punto el camino cambia de rumbo hacia la derecha (dirección oeste) ascendiendo por una nueva canal, conocida como Camburero. Tras superar un dura subida, se llega a las cabañas en ruinas de la majada de Camburero (3 horas y 30 minutos, altitud 1.370 m), desde donde se divisa ya en toda su dimensión el Naranjo de Bulnes, imagen que se agrandará según se gane en altura en la remontada del conocido Jou Lluengu, tras cuyo paso se alcanzará la Vega de Urriellu. Para realizar tal acercamiento hay dos caminos, uno va por el fondo del Jou Lluengu, siguiendo una vereda estrecha, y el otro, más trabajoso, asciende por las pedreras cercanas a los farallones de las Traviesas. Este último tiene un paso delicado al final, pues hay que realizar una pequeña trepada, que se hace más peligrosa si se realiza en sentido descendente. Tras dos horas de penosa subida por uno de los dos caminos, finalmente se alcanza el refugio de la Vega de Urriellu (5 horas y 30 minutos, altitud 1.950 m), al pie de la espectacular pared oeste del Naranjo de Bulnes, sin duda la montaña más emblemática de los Picos de Europa. Desde el refugio se aprecia la imponente pared rocosa de más de 500 m de desplome vertical, sobre la que se abren numerosas vías de escalada. Si se observa con atención se podrá ver alguna cordada progresando lentamente por la pared. El refugio, abierto todo el año, es buen lugar para descansar tras la subida, incluso para pasar la noche y preparar el camino de regreso al día siguiente. De las opciones que antes se han indicado, lo más sencillo es regresar por uno de los senderos señalizados, bien el mismo por el que hemos subido, bien por el PR-PNPE-21 hasta Sotres, desde donde se puede tomar un taxi para regresar a Poncebos. La opción de la cruzar el macizo Central hasta el Jou de los Cabrones para descender después por el PR-18 es sin duda la más espectacular, pero también la más dura, aunque se puede plantear en otras dos etapas, pernoctando en el refugio que hay en el Jou de los Cabrones. Téngase en cuenta que este tramo de alta montaña no está señalizado con marcas de pintura, por lo que deberá seguir los jitos o montones de piedras. Se recomienda además ir acompañado de alguien que conozca bien el terreno y consultar el mapa. Los guardas del refugio seguro que nos darán buen consejo.",,"Cantabria, Castilla y León, Principado de Asturias","Asturias, Cantabria, León"
989,Puertos de Áliva - Principal,,,"Se parte de la estación superior del teleférico de Fuente Dé conocida como El Cable (altitud 1.833 m). Tomando la pista que sale en dirección sur, se llega hasta el punto más alto del recorrido, la Horcadina de Covarrobres (15 minutos, altitud 1.933 m), donde se toma el ramal de la derecha hacia los puertos de Áliva. Tras pasar por el Chalet Real, se alcanza el hotel-refugio de Áliva (1 hora y 5 minutos, altitud 1.650 m), donde se puede hacer una cómoda parada (abre en verano y algunos fines de semana de primavera). Se desciende por la pista que sale detrás del refugio, en dirección sur, hasta casi las inmediaciones de la ermita de la Virgen de la Salud, tomando el ramal que sale a la derecha, y que pasa por El Tesoro (1 hora y 45 minutos, 1.469 m), y más adelante la fuente de los Asturianos (2 horas y 5 minutos, altitud 1.400 m). Todo este primer tramo es común con la ruta PR-PNPE-22 (Peña Oviedo), donde puede encontrar alguna descripción más completa del mismo. En la fuente de los Asturianos se deja el ramal de la izquierda para tomar el que sigue de frente, descendiendo por la pista ancha en dirección al estrechamiento que se forma en las Portillas del Boquerón (2 horas y 25 minutos, altitud 1.350 m), paso que delimita la zona de pastoreo de los puertos de Áliva. En este punto se pueden tomar dos opciones. La primera es continuar por la pista pasando por los invernales de Igüedri, para descender hasta la población de Espinama, (3 horas y 30 minutos, altitud 860 m). Este recorrido tiene el inconveniente de las molestias que ocasionan los vehículos que circulan por la pista que baja de Igüedri a Espinama. También hay que considerar que si se quiere regresar a Fuente Dé desde Espinama habrá que caminar casi tres kilómetros por carretera, con el consiguiente peligro. La opción más recomendable es la que permite bajar directamente a Fuente Dé por un precioso camino que discurre entre bosques por la ladera sur de Valdecoro, reduciendo considerablemente el recorrido hasta Fuente Dé, además de ser mucho más tranquilo. Es precisamente este camino el que ahora se describe, que permite regresar al punto de inicio en Fuente Dé. Nada más pasar las Portillas del Boquerón se cruza el puente de madera que hay sobre el río Nevandi para descender por un sendero que enseguida desemboca en una cómoda pista. Esta pista se adentra en un magnífico bosque de robles, que más adelante pasan a ser hayas, y que nos acompañarán a lo largo de todo el recorrido. Hacia mitad del recorrido de bajada hay que estar atentos a la señalización, donde se abandona momentáneamente la pista para discurrir por un sendero estrecho que se adentra en un precioso bosque de hayas y robles, para enseguida volver a desembocar en una nueva pista. Tras un fuerte pero cómodo descenso y sin llegar a la carretera, hay que abandonar de nuevo la pista tomando un sendero que sale a la derecha, el cual cruza unos prados por un pasillo bien marcado por una valla de alambre. Se pasa entonces a un denso bosque y después a otro sendero que desciende entre prados y robles hasta un pequeño arroyo que hay que cruzar para desembocar de nuevo en otra pista. Ésta habrá que seguirla de frente sin tomar ningún desvío hasta pasar por el nacimiento del río Deva, junto a la valla que delimita el Parador, llegando finalmente a Fuente Dé (4 horas y 15 minutos, altitud 1.060 m).",,"Cantabria, Castilla y León","Cantabria, León"
991,Ruta de la Reconquista - Principal,,,"Primera etapa: Covadonga - Poncebos. Comienza la ruta junto a la cueva de Covadonga (altitud 250 m), en donde hay que tomar un sendero que sale del camino del cementerio (a 40 m del pozo de Covadonga). Durante el primer tramo el recorrido se comparte con el PR-6, por lo que veremos la marca de pintura combinada de GR y PR (bandas blanca, roja y amarilla). La senda, conocida como la Matona, asciende a través del monte Auseva en continuos zigzags, por el interior de un denso bosque de avellanos, fresnos, arces y robles, hasta que se llega al «Colladín de Orandi» (1 hora, altitud 535 m). La senda llega a un pequeño llano, dejando a la derecha dos construcciones de piedra en ruinas, para luego descender hasta la vega de Orandi, justo en el punto donde el río del mismo nombre se sume en una cueva que queda a la derecha. Este río es el que aguas abajo resurge en forma de cascada bajo la cueva de Covadonga. Se cruza el llano de la Vega de Orandi en toda su longitud, hasta pasar un muro de piedra tras el que sigue el sendero, siempre a orillas del serpenteante arroyo. Se llega finalmente a las Mestas (1 hora y 35 minutos, altitud 580 m), donde frente a una cabaña la senda gira a la izquierda para iniciar un largo ascenso en dirección sudeste a través del amplio pastizal de El Pandal. Es fácil perder la ruta en este tramo de hierba, aunque siempre hay que seguir subiendo dejando a la izquierda la sierra de Porciles. Se pasa por el cruce donde se abandona el PR-6 que gira a la izquierda, para a partir de este momento seguir de frente sólo por el GR-202. Tras cruzar una riega entre matorrales y otra fuerte subida, se alcanzan las ruinas de la majada de Severín (2 horas y 30 minutos, altitud 850 m), que se dejan atrás para alcanzar un collado tras el que se abre un jou alargado. Hay que cruzar esta canal para salir por el collado que hay en el lado opuesto, donde veremos un nuevo jou, algo más pequeño, que hay que cruzar también para alcanzar un nuevo collado. A partir de aquí el sendero discurre a media ladera en suave descenso o en llano, atravesando así la vega de Fondos para llegar finalmente a una pista en la que hay un cierre de madera para el ganado. Estamos en las proximidades de la majada de Fana (4 horas, altitud 940 m), donde termina esta pista que habrá que remontar hasta llegar a su punto de inicio, en la carretera que sube a los Lagos. Es necesario descender unos 200 m por esta carretera para llegar a la Vega de Teón (4 horas y 15 minutos, altitud 978 m), para dejar el asfalto e incorporarse a un nuevo sendero que sale a la derecha, detrás de un pequeño cargadero para el ganado. Esta senda desciende rápidamente entre matorrales, mostrando poco a poco la amplia planicie que se abre al fondo, como si de un enorme lago vacío se tratara. Tras bajar algo más de 200 m se alcanza la extensa Vega de Comeya (4 horas y 30 minutos, altitud 846 m), que no es otra cosa que un gran poljé de origen Kárstico, y que pudo ser en tiempos remotos el mayor lago de los Picos de Europa. Al final de la bajada, un sendero a la derecha se adentra en la Vega, y tras cruzar un puente sobre un pequeño canal, al cabo de un rato se alcanza una pista que cruza el llano de norte a sur, punto donde se enlaza con el PR-1. Esta pista hay que seguirla hacia la derecha, en dirección a una cabaña y unas pilastras junto a grandes montones de piedras, testigos de la intensa actividad minera que se desarrolló en Buferrera hasta 1970. La vega, además de producir buenos pastos que son aprovechados desde primavera hasta bien entrado el otoño, tiene en sí un gran valor ecológico, con interesantes formaciones de turbera que albergan una valiosa flora, además de ser refugio para los anfibios (salamandras, tritones, ranas) Se deja el llano pasando entre los escombros de la mina y se asciende ahora en dirección este, abandonando a la derecha el PR-1 que se desvía hacia los Lagos por el paso del Escaleru. La subida por el Apretadoriu se realiza teniendo siempre a la vista la singular torre que forma el Cantón del Texeu, que se alcanza al llegar al alto para bordearlo por su derecha. En este punto volvemos a coincidir con una nueva ruta señalizada, el PR-8, que nos acompañará en el descenso por el sendero empedrado que baja hasta la Vega de las Mantegas. Tras cruzar la majada se llega a un nuevo cruce (5 horas y 30 minutos, altitud 1.052 m), dejando en este caso el PR-8 que se desvía a la derecha hacia la majada de Belbín, una de las majadas que hasta la fecha ha mantenido actividad ganadera. Sin entrar en Belbín, la ruta toma el camino de la izquierda por un marcado valle, para girar luego de nuevo a la izquierda e iniciar una subida que nos llevará a la majada de Arnaedo (6 horas y 45 minutos, altitud 1.280 m). Se sigue ascendiendo por un buen sendero hasta el collado de Sierra Buena (1.400 m), desde el cual se desciende hacia la impresionante boca del Pozo Los Texos, sima de entrada espectacular, pero de poco interés espeleológico dada su escasa profundidad. En la pradería se encuentra un grupo de cabañas que forman la majada de Vega Maor (7 horas y 30 minutos, altitud 1.218 m). Descendiendo a media ladera, la senda se encuentra pronto con un muro de piedra que cierra un gran prado, y que hay que bordear por su derecha hasta llegar a la majada de Ostón (8 horas, altitud 1.002 m), popular poblado de pastores que constituye un extraordinario balcón desde el que se obtiene una de las vistas más bellas de la garganta del Cares, con los paredones del Macizo Central elevándose al otro lado. Desde Ostón hay que descender hacia la derecha hasta encontrar una senda tallada a modo de escalera en una zona rocosa, la cual desciende rápidamente mediante cortos zigzags por la estrecha canal de Culiembro. La senda sigue su descenso para pasar cerca de Posadorio, una gran cueva aprovechada desde antiguo para albergar ganado y que se encuentra aproximadamente en la mitad de la canal. Pronto se alcanza una fuente con abrevadero (fuente Gonzomera), que da paso a los últimos zigzags, tras los que se llega al caserío de Culiembro (9 horas, altitud 445 m), importante cruce de caminos entre los macizos Central y Occidental, en plena ruta del Cares, donde se levantó la pequeña ermita de San Julián de Culiembro, hoy en ruinas. En Culiembro se gira a la izquierda para tomar la senda del Cares en dirección a Poncebos (véase descripción del PR-3). Una vez habiendo llegado a Poncebos (10 horas y 45 minutos, altitud 200 m) termina necesariamente esta larguísima primera etapa de la ruta. Alguno de los alojamientos que hay en la zona servirán para reponer fuerzas, y para pensar, quien sabe, si seremos capaces de acometer la segunda etapa al día siguiente, o dejarla para otra jornada más adelante. Segunda etapa: Poncebos - Cosgaya. Justo en Poncebos, se encuentra el puente La Jaya, de construcción medieval y que cruza el Cares hasta su otro margen. El tramo entre Poncebos (10 horas y 45 minutos, altitud 200 m) y Bulnes coincide con el que se describe en el PR-18 (Jou de los Cabrones), por lo que remitimos al senderista a la descripción de esa ruta para evitar repeticiones. Como ya se ha indicado también en la descripción del PR-19, a Bulnes se puede llegar desde Poncebos en tren funicular, aunque apelamos al espíritu senderista y animamos a hacer la ascensión por la canal del Texu. Ya en Bulnes (11 horas y 30 minutos, 647 m) se puede disfrutar del restaurado entorno de esta pequeña aldea de montaña, dando un paseo por el Barrio de Abajo, y aprovechar para tomar un tentempié en alguna de las terrazas que hay en el pueblo. De vuelta al camino, se toma el sendero que sube desde Bulnes en dirección a Pandébano. Tras dejar a la izquierda un mirador desde el que se ve al Naranjo de Bulnes (Picu Urriellu), se continúa la subida por el sendero de montaña que discurre entre prados y avellanos hasta la majada La Jelguera. Se supera todavía una subida en zigzags para llegar finalmente al Collado Pandébano (12 horas y 45 minutos, altitud 1.218 m), desde donde se obtiene una panorámica, ahora más completa, del Picu Urriellu y de los Neverones, entre otras cumbres del macizo Central. Ahora la coincidencia es con la ruta que sube a Urriellu (PR-21), pero en sentido contrario, por lo que se cruza la pradería de Pandébano y se desciende unos metros hasta la pista que termina en Canero, que habrá que descender hasta llegar a los Invernales del Texu (13 horas y 35 minutos, altitud 900 m), situados en el fondo del valle del río Duje. Tras cruzar el conjunto de cuadras y cabañas, la pista desemboca en otra, donde habrá que girar a la derecha, en dirección a Áliva. Si se tomara el ramal de la izquierda se llegaría en poco más de 15 minutos al pueblo de Sotres, donde se puede descansar, dividiendo así esta etapa en otras dos. Si se opta por seguir, se toma la pista hacia la derecha (dirección Áliva). Se camina ahora por un tramo cómodo y llano, con prados cercados de murias de piedra y rodeados a un lado y al otro por las elevaciones de los macizos Central y Oriental. Se llega a un punto donde la pista cruza el río, y pasa por una pradería con invernales, conocida como las Vegas de Sotres (14 horas y 50 minutos, altitud 1.070 m). Aquí se pueden observar pequeñas cuevas donde se refugia el ganado los días de lluvia. A partir de aquí la pista asciende progresivamente por una zona que se va haciendo tortuosa. Tras cruzar un viejo puente de piedra se pasa a la margen derecha del Duje, quedando éste a partir de aquí a la derecha del camino, que sigue subiendo hasta llegar al límite entre Asturias y Cantabria (Piedra Llé o La Raya), marcado por una valla de alambre que se prolonga a ambos lados de la pista y que separa las zonas de pasto de ambas vertientes. El camino continúa su trazado en dirección sur, siempre entre las elevaciones de los macizos Oriental y Central. Se llega así al final de la dorsal que forma la enorme morrena glacial de la Llomba del Toro, por la que la pista continúa su ascenso. Hay que estar atento, pues enseguida habrá que abandonar esta pista tomando un desvío a la izquierda, que en rápida bajada nos pondrá en una inmensa llanura, Campomayor, y que habrá que cruzar siguiendo unas rodadas más o menos marcadas en dirección a la ermita de la Virgen de la Salud (16 horas y 20 minutos, 1.481 m), lugar donde se celebra el 2 de julio una popular romería a la que acuden las gentes de toda la comarca de Liébana. Dejando atrás la ermita se llega a un nuevo llano, Campomenor, esta vez ya por una pista clara que desemboca finalmente en otra que viene del hotel refugio de Áliva, en el cruce de El Tesoro (16 horas y 35 minutos, altitud 1.469m. ). A partir de aquí se enlaza con el PR-24 (Puertos de Áliva), con el que se comparte trazado (ver descripción del PR-24), pasando por la fuente de los Asturianos hasta las Portillas del Boquejón, donde ambas rutas se separan. El GR de la Reconquista sigue por la pista cruzando los Invernales de Igüedri (17 horas y 20 minutos, altitud 1.270 m), para descender entre bosques de robles hasta la localidad de Espinama (18 horas y 20 minutos, altitud 900 m). En Espinama la ruta, en este caso, comparte trazado con el PR-26 (Hayedo de las Ilces). Para lo que habrá que cruzar la carretera y tomar entre las casas el camino que se dirige a Pido para enlazar con la pista que bordea los montes de Salvorón. Siguiendo la descripción hecha para el PR-26, habrá que seguir esta pista en dirección este hasta el cruce de pistas en que ambas rutas se separan, junto a los invernales del Mato (19 horas y 15 minutos, altitud 920 m). En este cruce se sigue de frente por la pista principal, la cual no habrá que dejar hasta el final de la ruta. Acompañados siempre por hayas y robles centenarios, este tramo final del camino pone broche a este magnífico recorrido, en el que hemos disfrutado de todos los paisajes que forman parte de los Picos de Europa. Cosgaya (20 horas y 35 minutos, altitud 720 m) es el punto final del camino, hermoso pueblecito de montaña en el que también podremos encontrar buenos establecimientos hoteleros donde disfrutar de un merecido descanso.",,"Cantabria, Castilla y León","Cantabria, León"
992,Panderruedas-Posada de Valdeón - Principal,,,"El puerto o collado de Panderruedas es el punto de entrada al valle de Valdeón desde las tierras de Valdeburón, lugar de inicio de esta ruta, donde un amplio aparcamiento permite dejar el coche estacionado. Antes de iniciar el recorrido proponemos acercarse hasta el mirador de Piedrashitas (25 minutos ida y vuelta), al que se llega por el camino que sale al final de la campera de Panderruedas. En el mirador se puede ver una espléndida panorámica del valle de Valdeón. A la izquierda y de frente se levantan las cimas de los macizos Occidental y Central de los Picos de Europa, un perfil de cumbres en el mirador nos ayudará a identificar las diferentes torres y picos. A la derecha se extiende la enorme masa boscosa que cubre las laderas de los valles de Freñana, Cable, Anzo y Montó, refugio de la rica y esquiva fauna que puebla la Cordillera Cantábrica. La ruta comienza regresando al puerto de Panderruedas (altitud 1.450 m), cruzando la carretera para tomar la pista que sale del lado opuesto de la campera y desciende para internarse en el hayedo. La amplia pista no tiene pérdida, el PR discurre prácticamente en su totalidad por el ramal principal, no obstante se debe prestar atención en los cruces. Poco antes de pasar un puente sobre el río Cares la presencia de hermosos robles en una ladera solana indica las preferencias de esta importante especie arbórea. Más abajo tras cruzar varias riegas se encuentra el cruce de Porciles, (1 hora y 15 minutos, altitud 1.235 m), el ramal izquierdo da acceso a los invernales de Porciles y a la carretera LE-244 que baja desde el puerto hasta Posada de Valdeón; la ruta que hay que seguir continúa, en suave subida, por el ramal derecho para más adelante pasar sobre el río Cable, que vierte sus aguas al río Cares. En el kilómetro 9,250, encontramos la desviación del río Arriba (2 horas y 10 minutos, altitud 1.210 m), por el ramal de la izquierda se puede bajar hasta el pueblo de Caldevilla. La ruta sigue por la pista que continúa de frente para, un poco más adelante, abandonarla bajando por un camino que sale a la  izquierda. La ruta continua de frente por un rápido descenso hacia Posada de Valdeón (3h altitud 939m). Dos curvas antes de llegar sale un desvío señalizado hacia la derecha que nos permitirá acceder al Mirador de la Cruz, con amplias vistas sobre el valle de Valdeón y los macizos occidental y central de los Picos de Europa, y enlazar con el PR-PNPE 14 Montó. ",,"Castilla y León, Principado de Asturias","Asturias, León"
995,Pueblos de Sajambre - Principal,,,"La ruta comienza en Oseja (altitud 742 m), capital del valle de Sajambre, perteneciente a la Merindad de Valdeburón desde la Baja Edad Media y tierra de realengo confirmada por última vez por Carlos IV en 1806. Oseja fue cuna de hombres ilustres como: D. Pedro Díaz de Oseja, arcediano de Villaviciosa; Joaquín Díaz-Caneja, diputado por León en las Cortes de Cádiz y secretario de las mismas durante la redacción de la Constitución de 1812, así como ministro de Gracia y Justicia en el gobierno de Istúriz, bajo el reinado de Isabel II; su hermano, Ignacio Díaz-Caneja obispo de Oviedo y responsable de la construcción de la actual iglesia de Oseja; y Domingo Díaz-Caneja, catedrático de historia que fue alcalde de la ciudad de Oviedo en 1820. Comienza el itinerario en el la parte baja del pueblo, junto a la carretera general. El camino sube hasta la ermita de San Roque desde donde sigue hasta Soto, coincidiendo con La Senda del Arcediano, cuyo nombre evoca el patronazgo que ejerció el arcediano de Villaviciosa para el mantenimiento de esta importante vía de comunicación entre el Oriente asturiano y la meseta castellana. En una hora se alcanza la encrucijada del paraje de La Corona (1 hora, 953 m), punto más alto de la ruta. El camino de la derecha conduce al mirador de los Porros por Combuyano, mientras que la ruta continúa de frente y en ligero descenso por el camino del Llamazal, hasta la población de Soto (1 hora y 30 minutos, altitud 942 m), el pueblo más alto del valle de Sajambre, el cual es descrito en el PR-9. Tras una muy recomendable visita a Soto hay que regresar a la carretera que comunica este núcleo rural con Oseja. Dos kilómetros más abajo encontraremos el mirador de Vista Alegre (2 horas, altitud 760 m), desde el que se puede contemplar una impresionante panorámica del Valle. Tan solo unos metros más adelante, a mano derecha sale el sendero de La Sierra, que en rápidos zigzags nos dejará en el camino carretero que une la Llana de San Pedro con la ermita de San Pedro de Orzales y Ribota, pequeño pueblo que, pese a su tamaño, dispone de dos barrios bien diferenciados, el de Arriba y el de Abajo. El itinerario continúa cruzando la carretera N-625 en dirección al barrio de Abajo, situado a la ribera del Sella. (2 horas y 30 minutos, altitud 530 m).  Dejando el río Sella a la derecha, se toma el camino que continúa de frente, pasando por delante de la actual iglesia y los restos de otra más antigua. La senda continúa paralela al río, hasta llegar a la Cruz, (2 horas y 50 minutos, 650 m) lugar en el que se bifurca el camino. En este punto se puede optar por regresar a Oseja (3 horas y 30 minutos, 745 m), o bien visitar los dos pueblos que quedan en el valle. Optando por esto último se toma dirección a Vierdes tomando el camino que sigue de frente. Este es el pueblo más pequeño de Sajambre, que se cruza en dirección a la iglesia, junto a la que hay una  magnífica fuente donde refrescarse. Allí un camino a la derecha conduce hasta el pueblo de Pío, pasando junto a las ruinas de la antigua escuela que compartían los niños de ambos pueblos. En Pío (3 horas y 25 minutos, 750 m) se puede visitar el pueblo, sin olvidar el tejo centenario que se encuentra junto a la iglesia de Santo Domingo. Desde aquí volvemos sobre nuestros pasos hasta La Cruz de Vierdes donde un último ascenso nos deja en el barrio La Pandiella de Oseja (4 horas y 30 minutos, 745 m), punto final del recorrido.",,"Castilla y León, Principado de Asturias","Asturias, León"
996,Senda del Mercadillo - Principal,,,"La ruta comienza en el pueblo de Prada (altitud 940 m) población anexa y muy próxima a Posada de Valdeón, por lo que se puede empezar la ruta en Posada donde al final del pueblo se gira por la última calle de la izquierda para desembocar, a la derecha, en el paso subterráneo que salva la nueva carretera de Santa Marina. Se asciende por este empinado camino hasta llegar a Corijales (45 minutos, altitud 1.230 m) En este lugar hay a la derecha un prado cercado y a la izquierda una cuadra (invernal) y varias veredas de ganado, de estas y hacia la izquierda se elige la más cómoda y pisada, que va ganando altura poco a poco entre vegetación de matorral bajo (genistas), siempre en dirección este hasta llegar a Fuentes Torones (1 hora y 30 minutos, altitud 1.475 m), donde existe un chozo de pastores y una fuente con abrevadero. Un sendero parte por encima de Fuentes Torones, ahora mucho más claro y con pendiente más suave, hasta alcanzar el collado Peranieva (2 horas, altitud 1.580 m), desde donde se divisa la cabaña de Urdías por debajo. Se toma un sendero que sube hacia la izquierda cuyos mojones indican que estamos en los límites del Real Concejo de Valdeón con la Junta Vecinal de Santa Marina. La ascensión culmina en el Caben de Remoña (3 horas y 15 minutos, altitud 1.770 m), divisoria de aguas de las cuencas del Cares y el Deva, y desde donde se divisa ya el municipio de Camaleño. En este collado confluyen varios caminos y PRs., por la izquierda los PR-25 y PR-32 ascienden en dirección a la canal de Pedabejo y Vega de Liordes, el que sale de frente, el PR-15, desciende por la majada de Pedabejo (3 horas y 30 minutos, altitud 1.710 m) hasta Fuente Dé. A la derecha el PR-32 sigue la pista hasta el puerto de Pandetrave y más a la derecha, en la misma campera de Remoña, el otro ramal del PR-15 desciende hasta Santa Marina por un estrecho sendero.  Ya en la cabaña de la majada de Pedabejo se sigue el camino que baja por las praderías para enlazar con la pista (4 horas, 1.550 m) por la que hay que continuar durante algo más de dos kilómetros hasta llegar a Fuente Dé (4 horas y 30 minutos, 1.078 m). El tramo de camino que hay desde Pedabejo hasta Fuente Dé coincide con el PR-25 Vega de Liordes.",,"Cantabria, Castilla y León","Cantabria, León"
998,Cueva de Santibañas (Ruta larga) - Principal,,,"Se comienza en Caín (altitud 480 m) junto a la fuente de la plaza y el monumento a Gregorio Pérez «El Cainejo», pionero en el ascenso a la Parque Nacional de los Picos de Europa cumbre del Naranjo de Bulnes junto a D. Pedro Pidal, impulsor del Parque Nacional Montaña de Covadonga. Si se opta por hacer el segundo recorrido, el que lleva hasta la cueva de Santibañas, en la parte alta del pueblo se toma a la derecha el camino que sube asfaltado hasta el cementerio y continúa hasta Caín de Arriba por la Mata del Pendín. Ya arriba, se cruzan la riega de la Jerrera y el río y, una vez en el pueblo, se toma un sendero a la derecha que continúa subiendo en dirección a la Canal de Mesones. Se pasan unas praderías y la roca empieza a dominar el paisaje. Al cabo de un rato el recorrido señalizado gira bruscamente a la izquierda para internarse en un frondoso bosque de hayas, llegando así al paraje denominado Las Fuentes (50 minutos, altitud 720 m), que se interna en el hayedo de «La Tejera» (1 hora, altitud 780 m). Tras un largo trecho bajo el dosel del bosque la ruta sale finalmente del hayedo y llega a Calabredo, donde una señal indica la empinada subida que hay que seguir para llegar a la Cueva de Santibañas (1 hora y 30 minutos, altitud 920 m). Para regresar a Calabredo se retoma el mismo sendero y desde allí se desciende siguiendo las indicaciones que, ahora por la derecha, llevan otra vez hasta Caín (2 horas y 30 minutos), completando así el circuito. ",,"Cantabria, Castilla y León, Principado de Asturias","Asturias, Cantabria, León"
